Cliente	Anio	Mes	Minutos_Trabajados
3420	2014	04	207
3420	2014	06	197
3420	2014	08	198
3420	2014	10	195
3420	2014	12	218
3420	2015	02	263
3420	2015	04	236
3420	2015	06	214
3420	2015	08	210
3420	2015	10	206
3420	2015	12	210
3420	2016	02	262
3420	2016	04	233
3420	2016	06	210
3420	2016	08	197
3420	2016	10	206
3420	2016	12	225
3420	2017	02	293
3420	2017	04	236
3420	2017	06	203
3420	2017	08	204
3420	2017	10	198
3420	2017	12	217
3420	2018	02	355
3420	2018	04	221
3420	2018	06	259
3420	2018	08	152
3420	2018	10	195
3420	2018	12	217
3420	2019	02	290
3420	2019	04	218
3420	2019	06	188
3420	2019	08	197
3420	2019	10	195
3420	2019	12	207
3420	2020	02	337
3420	2020	03	151
3420	2020	04	151
3420	2020	06	204
3420	2020	07	130
3420	2020	08	130
3420	2020	09	122
3420	2020	10	123
3420	2020	11	134
3420	2020	12	134
3420	2021	01	201
3420	2021	02	201
3420	2021	03	155
3420	2021	04	156
3421	2014	02	682
3421	2014	04	389
3421	2014	06	322
3421	2014	08	336
3421	2014	10	292
3421	2014	12	304
3421	2015	02	391
3421	2015	04	401
3421	2015	06	355
3421	2015	08	349
3421	2015	10	397
3421	2015	12	768
3421	2016	02	833
3421	2016	04	725
3421	2016	06	656
3421	2016	08	649
3421	2016	10	685
3421	2016	12	758
3421	2017	02	1015
3421	2017	04	789
3421	2017	06	644
3421	2017	08	700
3421	2017	10	675
3421	2017	12	865
3421	2018	02	1218
3421	2018	04	819
3421	2018	06	704
3421	2018	08	678
3421	2018	10	665
3421	2018	12	742
3421	2019	02	1103
3421	2019	04	931
3421	2019	06	793
3421	2019	08	772
3421	2019	10	741
3421	2019	12	767
3421	2020	02	1279
3421	2020	03	549
3421	2020	04	550
3421	2020	05	455
3421	2020	06	455
3421	2020	07	428
3421	2020	08	429
3421	2020	09	408
3421	2020	10	408
3421	2020	11	493
3421	2020	12	494
3421	2021	01	664
3421	2021	02	665
3421	2021	03	525
3421	2021	04	526
3423	2014	02	366
3423	2014	04	329
3423	2014	06	295
3423	2014	08	292
3423	2014	10	292
3423	2014	12	308
3423	2015	02	419
3423	2015	04	346
3423	2015	06	307
3423	2015	08	291
3423	2015	10	284
3423	2015	12	336
3423	2016	02	425
3423	2016	04	378
3423	2016	06	321
3423	2016	08	305
3423	2016	10	358
3423	2016	12	340
3423	2017	02	385
3423	2017	04	334
3423	2017	06	321
3423	2017	08	325
3423	2017	10	305
3423	2017	12	331
3423	2018	02	400
3423	2018	04	309
3423	2018	06	301
3423	2018	08	300
3423	2018	10	316
3423	2018	12	420
3423	2019	02	940
3423	2019	04	643
3423	2019	06	390
3423	2019	08	342
3423	2019	10	320
3423	2019	12	357
3423	2020	02	912
3423	2020	03	340
3423	2020	04	340
3423	2020	06	417
3423	2020	07	243
3423	2020	08	243
3423	2020	09	229
3423	2020	10	230
3423	2020	11	270
3423	2020	12	270
3423	2021	01	490
3423	2021	02	491
3423	2021	03	310
3423	2021	04	310
3427	2014	02	437
3427	2014	04	367
3427	2014	06	265
3427	2014	08	259
3427	2014	10	256
3427	2014	12	267
3427	2015	02	526
3427	2015	04	384
3427	2015	06	333
3427	2015	08	308
3427	2015	10	293
3427	2015	12	337
3427	2016	02	503
3427	2016	04	433
3427	2016	06	314
3427	2016	08	305
3427	2016	10	309
3427	2016	12	344
3427	2017	02	527
3427	2017	04	443
3427	2017	06	314
3427	2017	08	285
3427	2017	10	311
3427	2017	12	310
3427	2018	02	689
3427	2018	04	342
3427	2018	06	304
3427	2018	08	281
3427	2018	10	308
3427	2018	12	378
3427	2019	02	555
3427	2019	04	445
3427	2019	06	327
3427	2019	08	354
3427	2019	10	327
3427	2019	12	320
3427	2020	02	585
3427	2020	03	261
3427	2020	04	262
3427	2020	06	321
3427	2020	07	155
3427	2020	08	156
3427	2020	09	152
3427	2020	10	153
3427	2020	11	165
3427	2020	12	165
3427	2021	01	267
3427	2021	02	267
3427	2021	03	218
3427	2021	04	218
3431	2014	02	512
3431	2014	04	370
3431	2014	06	261
3431	2014	08	257
3431	2014	10	257
3431	2014	12	270
3431	2015	02	485
3431	2015	04	404
3431	2015	06	254
3431	2015	08	235
3431	2015	10	230
3431	2015	12	263
3431	2016	02	523
3431	2016	04	407
3431	2016	06	254
3431	2016	08	229
3431	2016	10	252
3431	2016	12	291
3431	2017	02	565
3431	2017	04	361
3431	2017	06	250
3431	2017	08	221
3431	2017	10	212
3431	2017	12	242
3431	2018	02	756
3431	2018	04	287
3431	2018	06	226
3431	2018	08	232
3431	2018	10	266
3431	2018	12	284
3431	2019	02	481
3431	2019	04	287
3431	2019	06	215
3431	2019	08	194
3431	2019	10	205
3431	2019	12	239
3431	2020	02	719
3431	2020	03	298
3431	2020	04	299
3431	2020	06	259
3431	2020	07	156
3431	2020	08	157
3431	2020	09	131
3431	2020	10	132
3431	2020	11	112
3431	2020	12	112
3431	2021	01	117
3431	2021	02	117
3431	2021	03	101
3431	2021	04	102
3432	2014	02	959
3432	2014	02	66
3432	2014	04	93
3432	2014	04	834
3432	2014	06	61
3432	2014	06	694
3432	2014	08	773
3432	2014	08	70
3432	2014	10	768
3432	2014	10	78
3432	2014	12	692
3432	2015	02	1229
3432	2015	02	73
3432	2015	04	990
3432	2015	06	93
3432	2015	06	834
3432	2015	08	898
3432	2015	08	320
3432	2015	10	195
3432	2015	10	841
3432	2015	12	244
3432	2015	12	948
3432	2016	02	1689
3432	2016	02	354
3432	2016	04	368
3432	2016	04	1097
3432	2016	06	888
3432	2016	06	362
3432	2016	08	381
3432	2016	08	959
3432	2016	10	449
3432	2016	10	881
3432	2016	12	364
3432	2016	12	1199
3432	2017	02	408
3432	2017	02	1346
3432	2017	04	394
3432	2017	04	997
3432	2017	06	997
3432	2017	06	232
3432	2017	08	441
3432	2017	08	1052
3432	2017	10	464
3432	2017	10	1034
3432	2017	12	302
3432	2017	12	1073
3432	2018	02	780
3432	2018	02	1734
3432	2018	04	418
3432	2018	04	958
3432	2018	06	849
3432	2018	06	216
3432	2018	08	912
3432	2018	08	554
3432	2018	10	886
3432	2018	10	507
3432	2018	12	372
3432	2018	12	852
3432	2019	02	551
3432	2019	02	1346
3432	2019	04	492
3432	2019	04	1054
3432	2019	06	392
3432	2019	06	851
3432	2019	08	971
3432	2019	08	493
3432	2019	10	399
3432	2019	10	923
3432	2019	12	337
3432	2019	12	867
3432	2020	02	629
3432	2020	02	1299
3432	2020	03	236
3432	2020	03	525
3432	2020	04	526
3432	2020	04	237
3432	2020	06	923
3432	2020	06	463
3432	2020	07	507
3432	2020	07	303
3432	2020	08	507
3432	2020	08	303
3432	2020	09	454
3432	2020	09	152
3432	2020	10	455
3432	2020	10	153
3432	2020	11	162
3432	2020	11	476
3432	2020	12	162
3432	2020	12	476
3432	2021	01	702
3432	2021	01	262
3432	2021	02	703
3432	2021	02	262
3432	2021	03	623
3432	2021	03	233
3432	2021	04	624
3432	2021	04	233
3434	2014	02	293
3434	2014	04	302
3434	2014	06	295
3434	2014	08	304
3434	2014	10	297
3434	2014	12	305
3434	2015	02	377
3434	2015	04	352
3434	2015	06	286
3434	2015	08	260
3434	2015	10	269
3434	2015	12	299
3434	2016	02	375
3434	2016	04	310
3434	2016	06	270
3434	2016	08	245
3434	2016	10	241
3434	2016	12	263
3434	2017	02	285
3434	2017	04	285
3434	2017	06	295
3434	2017	08	299
3434	2017	10	224
3434	2017	12	253
3434	2018	02	310
3434	2018	04	184
3434	2018	06	387
3434	2018	08	256
3434	2018	10	279
3434	2018	12	99
3434	2019	02	999
3434	2019	04	563
3434	2019	06	311
3434	2019	08	256
3434	2019	10	246
3434	2019	12	280
3434	2020	02	313
3434	2020	03	165
3434	2020	04	165
3434	2020	06	256
3434	2020	07	149
3434	2020	08	150
3434	2020	09	153
3434	2020	10	154
3434	2020	11	179
3434	2020	12	180
3434	2021	01	213
3434	2021	02	213
3434	2021	03	218
3434	2021	04	219
3435	2014	02	548
3435	2014	04	445
3435	2014	06	347
3435	2014	08	385
3435	2014	10	379
3435	2014	12	405
3435	2015	02	526
3435	2015	04	579
3435	2015	06	468
3435	2015	08	350
3435	2015	10	351
3435	2015	12	380
3435	2016	02	432
3435	2016	04	427
3435	2016	06	428
3435	2016	08	399
3435	2016	10	421
3435	2016	12	438
3435	2017	02	399
3435	2017	04	393
3435	2017	06	373
3435	2017	08	361
3435	2017	10	369
3435	2017	12	391
3435	2018	02	563
3435	2018	04	443
3435	2018	06	335
3435	2018	08	335
3435	2018	10	304
3435	2018	12	381
3435	2019	02	426
3435	2019	04	387
3435	2019	06	363
3435	2019	08	653
3435	2019	10	503
3435	2019	12	445
3435	2020	02	540
3435	2020	03	251
3435	2020	04	252
3435	2020	05	278
3435	2020	06	278
3435	2020	07	279
3435	2020	08	280
3435	2020	09	287
3435	2020	10	288
3435	2020	11	263
3435	2020	12	263
3435	2021	01	286
3435	2021	02	286
3435	2021	03	252
3435	2021	04	252
3436	2014	02	200
3436	2014	04	188
3436	2014	06	179
3436	2014	08	163
3436	2014	10	157
3436	2014	12	171
3436	2015	02	220
3436	2015	04	207
3436	2015	06	177
3436	2015	08	171
3436	2015	10	178
3436	2015	12	207
3436	2016	02	219
3436	2016	04	216
3436	2016	06	184
3436	2016	08	168
3436	2016	10	174
3436	2016	12	203
3436	2017	02	224
3436	2017	04	202
3436	2017	06	179
3436	2017	08	156
3436	2017	10	150
3436	2017	12	176
3436	2018	02	236
3436	2018	04	186
3436	2018	06	154
3436	2018	08	144
3436	2018	10	166
3436	2018	12	203
3436	2019	02	233
3436	2019	04	198
3436	2019	06	170
3436	2019	10	203
3436	2019	12	176
3436	2020	02	244
3436	2020	03	131
3436	2020	04	132
3436	2020	05	115
3436	2020	06	115
3436	2020	07	107
3436	2020	08	108
3436	2020	09	101
3436	2020	10	101
3436	2020	11	111
3436	2020	12	112
3436	2021	01	129
3436	2021	02	129
3436	2021	03	114
3436	2021	04	115
3442	2014	02	292
3442	2014	04	258
3442	2014	06	222
3442	2014	08	213
3442	2014	10	200
3442	2014	12	221
3442	2015	02	269
3442	2015	04	260
3442	2015	06	229
3442	2015	08	198
3442	2015	10	187
3442	2015	12	219
3442	2016	02	388
3442	2016	04	264
3442	2016	06	216
3442	2016	08	198
3442	2016	10	209
3442	2016	12	271
3442	2017	02	335
3442	2017	04	256
3442	2017	06	226
3442	2017	08	239
3442	2017	10	213
3442	2017	12	310
3442	2018	02	358
3442	2018	04	243
3442	2018	06	208
3442	2018	08	199
3442	2018	10	208
3442	2018	12	271
3442	2019	02	285
3442	2019	04	255
3442	2019	06	224
3442	2019	08	223
3442	2019	10	202
3442	2019	12	221
3442	2020	02	380
3442	2020	03	179
3442	2020	04	180
3442	2020	05	136
3442	2020	06	136
3442	2020	07	126
3442	2020	08	126
3442	2020	09	111
3442	2020	10	112
3442	2020	11	113
3442	2020	12	114
3442	2021	01	156
3442	2021	02	156
3442	2021	03	130
3442	2021	04	130
3444	2014	02	734
3444	2014	04	370
3444	2014	06	439
3444	2014	08	411
3444	2014	10	563
3444	2014	12	635
3444	2015	02	528
3444	2015	04	383
3444	2015	06	268
3444	2015	08	254
3444	2015	10	526
3444	2015	12	583
3444	2016	02	509
3444	2016	04	570
3444	2016	06	458
3444	2016	08	270
3444	2016	10	269
3444	2016	12	600
3444	2017	02	450
3444	2017	04	386
3444	2017	06	475
3444	2017	08	334
3444	2017	10	590
3444	2017	12	633
3444	2018	02	430
3444	2018	04	371
3444	2018	06	522
3444	2018	08	619
3444	2018	10	723
3444	2018	12	689
3444	2019	02	636
3444	2019	04	581
3444	2019	06	436
3444	2019	08	555
3444	2019	10	786
3444	2019	12	674
3444	2020	02	702
3444	2020	03	387
3444	2020	04	388
3444	2020	05	444
3444	2020	06	445
3444	2020	07	524
3444	2020	08	525
3444	2020	09	495
3444	2020	10	495
3444	2020	11	426
3444	2020	12	427
3444	2021	01	352
3444	2021	02	353
3444	2021	03	318
3444	2021	04	318
3445	2014	02	396
3445	2014	04	400
3445	2014	06	365
3445	2014	08	342
3445	2014	10	349
3445	2014	12	367
3445	2015	02	382
3445	2015	04	357
3445	2015	06	359
3445	2015	08	351
3445	2015	10	429
3445	2015	12	476
3445	2016	02	309
3445	2016	04	301
3445	2016	06	321
3445	2016	08	305
3445	2016	10	312
3445	2016	12	341
3445	2017	02	400
3445	2017	04	331
3445	2017	06	302
3445	2017	08	288
3445	2017	10	293
3445	2017	12	414
3445	2018	02	452
3445	2018	04	373
3445	2018	06	342
3445	2018	08	345
3445	2018	10	396
3445	2018	12	461
3445	2019	02	417
3445	2019	04	382
3445	2019	06	349
3445	2019	08	318
3445	2019	10	294
3445	2019	12	295
3445	2020	02	378
3445	2020	03	191
3445	2020	04	191
3445	2020	05	205
3445	2020	06	205
3445	2020	07	349
3445	2020	08	350
3445	2020	09	319
3445	2020	10	320
3445	2020	11	235
3445	2020	12	236
3445	2021	01	224
3445	2021	02	225
3445	2021	03	216
3445	2021	04	217
3447	2014	02	216
3447	2014	04	239
3447	2014	06	244
3447	2014	08	193
3447	2014	10	194
3447	2014	12	225
3447	2015	02	243
3447	2015	04	194
3447	2015	06	183
3447	2015	08	167
3447	2015	10	174
3447	2015	12	181
3447	2016	02	190
3447	2016	04	204
3447	2016	06	202
3447	2016	08	196
3447	2016	10	209
3447	2016	12	223
3447	2017	02	222
3447	2017	04	217
3447	2017	06	220
3447	2017	08	211
3447	2017	10	213
3447	2017	12	266
3447	2018	02	551
3447	2018	04	285
3447	2018	06	226
3447	2018	08	199
3447	2018	10	212
3447	2018	12	261
3447	2019	02	351
3447	2019	04	296
3447	2019	06	238
3447	2019	08	193
3447	2019	10	204
3447	2019	12	217
3447	2020	02	425
3447	2020	03	190
3447	2020	04	191
3447	2020	06	235
3447	2020	07	126
3447	2020	08	127
3447	2020	09	125
3447	2020	10	125
3447	2020	11	146
3447	2020	12	146
3447	2021	01	213
3447	2021	02	214
3447	2021	03	181
3447	2021	04	182
3448	2014	02	658
3448	2014	04	554
3448	2014	06	450
3448	2014	08	406
3448	2014	10	436
3448	2014	12	475
3448	2015	02	457
3448	2015	04	475
3448	2015	06	387
3448	2015	08	369
3448	2015	10	435
3448	2015	12	454
3448	2016	02	486
3448	2016	04	385
3448	2016	06	355
3448	2016	08	321
3448	2016	10	338
3448	2016	12	333
3448	2017	02	382
3448	2017	04	342
3448	2017	06	319
3448	2017	08	294
3448	2017	10	302
3448	2017	12	292
3448	2018	02	381
3448	2018	04	285
3448	2018	06	255
3448	2018	08	236
3448	2018	10	236
3448	2018	12	284
3448	2019	02	298
3448	2019	04	254
3448	2019	06	211
3448	2019	08	213
3448	2019	10	172
3448	2019	12	226
3448	2020	02	298
3448	2020	03	140
3448	2020	04	140
3448	2020	06	246
3448	2020	07	110
3448	2020	08	110
3448	2020	09	98
3448	2020	10	98
3448	2020	11	127
3448	2020	12	128
3448	2021	01	162
3448	2021	02	162
3448	2021	03	158
3448	2021	04	159
3452	2014	02	124
3452	2014	04	123
3452	2014	06	146
3452	2014	08	159
3452	2014	10	145
3452	2014	12	135
3452	2015	02	128
3452	2015	04	116
3452	2015	06	121
3452	2015	08	147
3452	2015	10	157
3452	2015	12	135
3452	2016	02	115
3452	2016	04	151
3452	2016	06	157
3452	2016	10	159
3452	2016	12	148
3452	2017	02	118
3452	2017	04	135
3452	2017	06	148
3452	2017	08	156
3452	2017	10	143
3452	2017	12	133
3452	2018	02	124
3452	2018	04	131
3452	2018	06	149
3452	2018	08	152
3452	2018	10	144
3452	2018	12	134
3452	2019	02	316
3452	2019	04	336
3452	2019	06	306
3452	2019	08	324
3452	2019	10	306
3452	2019	12	311
3452	2020	02	332
3452	2020	03	190
3452	2020	04	191
3452	2020	06	351
3452	2020	07	207
3452	2020	08	207
3452	2020	09	181
3452	2020	10	182
3452	2020	11	193
3452	2020	12	193
3452	2021	01	166
3452	2021	02	166
3452	2021	03	104
3452	2021	04	104
3453	2014	02	3923
3453	2014	04	3704
3453	2014	06	3362
3453	2014	08	2905
3453	2014	10	2762
3453	2014	12	3243
3453	2015	02	4968
3453	2015	04	3294
3453	2015	06	3274
3453	2015	08	2842
3453	2015	10	3259
3453	2015	12	3997
3453	2016	02	4264
3453	2016	04	2742
3453	2016	06	2887
3453	2016	08	2607
3453	2016	10	2967
3453	2016	12	3477
3453	2017	02	4479
3453	2017	04	3239
3453	2017	06	2779
3453	2017	08	2524
3453	2017	10	2845
3453	2017	12	3682
3453	2018	02	4917
3453	2018	04	2416
3453	2018	06	1759
3453	2018	08	1921
3453	2018	10	2146
3453	2018	12	2366
3453	2019	02	3148
3453	2019	04	2523
3453	2019	06	2112
3453	2019	08	2174
3453	2019	10	1875
3453	2019	12	2209
3453	2020	02	3470
3453	2020	03	1449
3453	2020	04	1449
3453	2020	06	1744
3453	2020	07	788
3453	2020	08	789
3453	2020	09	855
3453	2020	10	855
3453	2020	11	1002
3453	2020	12	1002
3453	2021	01	1467
3453	2021	02	1468
3453	2021	03	1240
3453	2021	04	1241
3468	2014	02	272
3468	2014	04	247
3468	2014	06	241
3468	2014	08	225
3468	2014	10	220
3468	2014	12	248
3468	2015	02	284
3468	2015	04	266
3468	2015	06	241
3468	2015	08	236
3468	2015	10	243
3468	2015	12	246
3468	2016	02	277
3468	2016	04	255
3468	2016	06	265
3468	2016	08	265
3468	2016	10	274
3468	2016	12	278
3468	2017	02	294
3468	2017	04	277
3468	2017	06	256
3468	2017	08	260
3468	2017	10	251
3468	2017	12	285
3468	2018	02	323
3468	2018	04	272
3468	2018	06	262
3468	2018	08	265
3468	2018	10	273
3468	2018	12	265
3468	2019	02	290
3468	2019	04	271
3468	2019	06	253
3468	2019	08	281
3468	2019	10	275
3468	2019	12	283
3468	2020	02	399
3468	2020	03	159
3468	2020	04	160
3468	2020	06	330
3468	2020	07	192
3468	2020	08	192
3468	2020	09	182
3468	2020	10	183
3468	2020	11	189
3468	2020	12	190
3468	2021	01	204
3468	2021	02	205
3468	2021	03	201
3468	2021	04	202
3473	2014	02	627
3473	2014	04	585
3473	2014	06	538
3473	2014	08	328
3473	2014	10	242
3473	2014	12	248
3473	2015	02	273
3473	2015	04	282
3473	2015	06	271
3473	2015	08	297
3473	2015	10	292
3473	2015	12	302
3473	2016	02	305
3473	2016	04	299
3473	2016	06	312
3473	2016	08	304
3473	2016	10	311
3473	2016	12	302
3473	2017	02	320
3473	2017	04	305
3473	2017	06	298
3473	2017	08	297
3473	2017	10	296
3473	2017	12	362
3473	2018	02	997
3473	2018	04	374
3473	2018	06	319
3473	2018	08	331
3473	2018	10	320
3473	2018	12	342
3473	2019	02	523
3473	2019	04	429
3473	2019	06	334
3473	2019	08	344
3473	2019	10	318
3473	2019	12	311
3473	2020	02	619
3473	2020	03	245
3473	2020	04	245
3473	2020	06	315
3473	2020	07	176
3473	2020	08	176
3473	2020	09	165
3473	2020	10	165
3473	2020	11	164
3473	2020	12	164
3473	2021	01	255
3473	2021	02	255
3473	2021	03	230
3473	2021	04	231
3476	2014	02	195
3476	2014	04	181
3476	2014	06	181
3476	2014	08	194
3476	2014	10	210
3476	2014	12	210
3476	2015	02	241
3476	2015	04	219
3476	2015	06	193
3476	2015	08	188
3476	2015	10	177
3476	2015	12	191
3476	2016	02	224
3476	2016	04	208
3476	2016	06	196
3476	2016	08	216
3476	2016	10	244
3476	2016	12	269
3476	2017	02	280
3476	2017	04	269
3476	2017	06	245
3476	2017	08	241
3476	2017	10	245
3476	2017	12	233
3476	2018	02	360
3476	2018	04	298
3476	2018	06	264
3476	2018	08	274
3476	2018	10	236
3476	2018	12	263
3476	2019	02	297
3476	2019	04	282
3476	2019	06	252
3476	2019	08	265
3476	2019	10	249
3476	2019	12	248
3476	2020	02	299
3476	2020	03	151
3476	2020	04	152
3476	2020	06	221
3476	2020	07	130
3476	2020	08	131
3476	2020	09	126
3476	2020	10	127
3476	2020	11	145
3476	2020	12	146
3476	2021	01	173
3476	2021	02	174
3476	2021	03	168
3476	2021	04	169
3478	2014	02	525
3478	2014	04	426
3478	2014	06	404
3478	2014	08	491
3478	2014	10	440
3478	2014	12	351
3478	2015	02	505
3478	2015	04	423
3478	2015	06	435
3478	2015	08	591
3478	2015	10	447
3478	2015	12	392
3478	2016	02	552
3478	2016	04	443
3478	2016	06	407
3478	2016	08	578
3478	2016	10	445
3478	2016	12	373
3478	2017	02	477
3478	2017	04	403
3478	2017	06	423
3478	2017	08	531
3478	2017	10	457
3478	2017	12	376
3478	2018	02	640
3478	2018	04	362
3478	2018	06	351
3478	2018	08	563
3478	2018	10	466
3478	2018	12	376
3478	2019	02	472
3478	2019	04	425
3478	2019	06	423
3478	2019	08	691
3478	2019	10	440
3478	2019	12	330
3478	2020	02	442
3478	2020	03	217
3478	2020	04	217
3478	2020	06	388
3478	2020	07	312
3478	2020	08	312
3478	2020	09	258
3478	2020	10	259
3478	2020	11	217
3478	2020	12	217
3478	2021	01	245
3478	2021	02	246
3478	2021	03	227
3478	2021	04	227
3481	2014	02	453
3481	2014	04	496
3481	2014	06	448
3481	2014	08	440
3481	2014	10	448
3481	2014	12	583
3481	2015	02	604
3481	2015	04	553
3481	2015	06	569
3481	2015	08	591
3481	2015	10	573
3481	2015	12	572
3481	2016	02	559
3481	2016	04	563
3481	2016	06	550
3481	2016	08	522
3481	2016	10	533
3481	2016	12	572
3481	2017	02	595
3481	2017	04	545
3481	2017	06	487
3481	2017	08	467
3481	2017	10	438
3481	2017	12	505
3481	2018	02	574
3481	2018	04	488
3481	2018	06	467
3481	2018	08	442
3481	2018	10	460
3481	2018	12	496
3481	2019	02	543
3481	2019	04	426
3481	2019	06	123
3483	2014	02	212
3483	2014	04	203
3483	2014	06	199
3483	2014	08	199
3483	2014	10	202
3483	2014	12	201
3483	2015	02	208
3483	2015	04	206
3483	2015	06	196
3483	2015	08	205
3483	2015	10	196
3483	2015	12	227
3483	2016	02	204
3483	2016	04	211
3483	2016	06	208
3483	2016	08	198
3483	2016	10	210
3483	2016	12	216
3483	2017	02	213
3483	2017	04	211
3483	2017	06	210
3483	2017	08	199
3483	2017	10	207
3483	2017	12	225
3483	2018	02	243
3483	2018	04	224
3483	2018	06	219
3483	2018	08	227
3483	2018	10	227
3483	2018	12	215
3483	2019	02	215
3483	2019	04	219
3483	2019	06	222
3483	2019	08	227
3483	2019	10	218
3483	2019	12	225
3483	2020	02	246
3483	2020	03	130
3483	2020	04	130
3483	2020	05	145
3483	2020	06	145
3483	2020	07	148
3483	2020	08	148
3483	2020	09	140
3483	2020	10	140
3483	2020	11	143
3483	2020	12	144
3483	2021	01	149
3483	2021	02	150
3483	2021	03	137
3483	2021	04	137
3484	2014	02	470
3484	2014	04	324
3484	2014	06	265
3484	2014	08	266
3484	2014	10	281
3484	2014	12	331
3484	2015	02	479
3484	2015	04	358
3484	2015	06	298
3484	2015	08	309
3484	2015	10	291
3484	2015	12	416
3484	2016	02	545
3484	2016	04	364
3484	2016	06	343
3484	2016	08	307
3484	2016	10	285
3484	2016	12	317
3484	2017	02	398
3484	2017	04	342
3484	2017	06	307
3484	2017	08	303
3484	2017	10	291
3484	2017	12	320
3484	2018	02	560
3484	2018	04	332
3484	2018	06	294
3484	2018	08	313
3484	2018	10	280
3484	2018	12	316
3484	2019	02	362
3484	2019	04	332
3484	2019	06	302
3484	2019	08	298
3484	2019	10	279
3484	2019	12	282
3484	2020	02	450
3484	2020	03	195
3484	2020	04	195
3484	2020	06	259
3484	2020	07	144
3484	2020	08	144
3484	2020	09	135
3484	2020	10	136
3484	2020	11	157
3484	2020	12	157
3484	2021	01	173
3484	2021	02	174
3484	2021	03	171
3484	2021	04	172
3487	2020	02	62
3487	2020	06	75
3487	2020	07	73
3487	2020	08	73
3487	2020	09	83
3487	2020	10	83
3487	2020	11	77
3487	2020	12	78
3487	2021	01	64
3487	2021	02	64
3487	2021	03	81
3487	2021	04	82
3490	2014	02	441
3490	2014	04	445
3490	2014	06	411
3490	2014	08	398
3490	2014	10	435
3490	2014	12	483
3490	2015	02	508
3490	2015	04	582
3490	2015	06	550
3490	2015	08	557
3490	2015	10	510
3490	2015	12	492
3490	2016	02	478
3490	2016	04	452
3490	2016	06	421
3490	2016	08	456
3490	2016	10	519
3490	2016	12	504
3490	2017	02	551
3490	2017	04	595
3490	2017	06	500
3490	2017	08	462
3490	2017	10	462
3490	2017	12	483
3490	2018	02	553
3490	2018	04	555
3490	2018	06	515
3490	2018	08	544
3490	2018	10	442
3490	2018	12	453
3490	2019	02	490
3490	2019	04	501
3490	2019	06	535
3490	2019	08	582
3490	2019	10	561
3490	2019	12	608
3490	2020	02	654
3490	2020	03	338
3490	2020	04	338
3490	2020	06	667
3490	2020	07	369
3490	2020	08	370
3490	2020	09	344
3490	2020	10	345
3490	2020	11	365
3490	2020	12	366
3490	2021	01	377
3490	2021	02	378
3490	2021	03	373
3490	2021	04	374
3492	2014	02	540
3492	2014	04	421
3492	2014	06	429
3492	2014	08	565
3492	2014	10	556
3492	2014	12	498
3492	2015	02	496
3492	2015	04	460
3492	2015	06	456
3492	2015	08	544
3492	2015	10	527
3492	2015	12	544
3492	2016	02	533
3492	2016	04	564
3492	2016	06	529
3492	2016	08	479
3492	2016	10	482
3492	2016	12	488
3492	2017	02	394
3492	2017	04	387
3492	2017	06	393
3492	2017	08	436
3492	2017	10	430
3492	2017	12	387
3492	2018	02	404
3492	2018	04	392
3492	2018	06	407
3492	2018	08	428
3492	2018	10	393
3492	2018	12	390
3492	2019	02	374
3492	2019	04	428
3492	2019	06	382
3492	2019	08	408
3492	2019	10	340
3492	2019	12	357
3492	2020	02	372
3492	2020	03	191
3492	2020	04	192
3492	2020	06	341
3492	2020	07	232
3492	2020	08	233
3492	2020	09	222
3492	2020	10	223
3492	2020	11	246
3492	2020	12	247
3492	2021	01	273
3492	2021	02	273
3492	2021	03	272
3492	2021	04	272
3496	2014	02	1362
3496	2014	04	1067
3496	2014	06	1064
3496	2014	08	1147
3496	2014	10	1147
3496	2014	12	1214
3496	2015	02	1163
3496	2015	04	1214
3496	2015	06	1248
3496	2015	08	1179
3496	2015	10	1207
3496	2015	12	1105
3496	2016	02	1026
3496	2016	04	881
3496	2016	06	819
3496	2016	08	711
3496	2016	10	774
3496	2016	12	852
3496	2017	02	904
3496	2017	04	748
3496	2017	06	815
3496	2017	08	935
3496	2017	10	849
3496	2017	12	946
3496	2018	02	1117
3496	2018	04	800
3496	2018	06	1007
3496	2018	08	990
3496	2018	10	825
3496	2018	12	629
3496	2019	02	689
3496	2019	04	481
3496	2019	06	405
3496	2019	08	361
3496	2019	10	318
3496	2019	12	294
3496	2020	02	294
3496	2020	03	174
3496	2020	04	174
3496	2020	05	393
3496	2020	06	394
3496	2020	07	95
3496	2020	08	95
3496	2020	09	152
3496	2020	10	153
3496	2020	11	173
3496	2020	12	174
3496	2021	01	260
3496	2021	02	261
3496	2021	03	250
3496	2021	04	250
3500	2014	02	474
3500	2014	04	220
3500	2014	06	331
3500	2014	08	511
3500	2014	10	316
3500	2014	12	302
3500	2015	02	387
3500	2015	04	295
3500	2015	06	269
3500	2015	08	246
3500	2015	10	226
3500	2015	12	343
3500	2016	02	415
3500	2016	04	329
3500	2016	06	245
3500	2016	08	222
3500	2016	10	226
3500	2016	12	342
3500	2017	02	454
3500	2017	04	328
3500	2017	06	256
3500	2017	08	225
3500	2017	10	256
3500	2017	12	359
3500	2018	02	452
3500	2018	04	304
3500	2018	06	239
3500	2018	08	226
3500	2018	10	262
3500	2018	12	388
3500	2019	02	497
3500	2019	04	403
3500	2019	06	307
3500	2019	08	262
3500	2019	10	227
3500	2019	12	405
3500	2020	02	482
3500	2020	03	200
3500	2020	04	201
3500	2020	05	145
3500	2020	06	146
